x,y,pmi,count
matter,your,0.2407880785178728,6
your,enough,0.2407880785178728,6
your,matter,0.2407880785178728,6
had,so,0.24067275562441962,22
so,had,0.24067275562441962,22
mine,so,0.24067275562441962,18
so,mine,0.24067275562441962,18
face,so,0.24067275562441962,7
so,face,0.24067275562441962,7
and,said,0.24058369958809556,29
said,and,0.24058369958809556,29
can,she,0.24055746334576772,8
she,can,0.24055746334576772,8
do,this,0.240513156018085,64
this,do,0.240513156018085,64
me,st,0.24049176043929943,20
st,me,0.24049176043929943,20
my,old,0.24037766848420447,25
old,my,0.24037766848420447,25
as,he,0.24032068611451057,121
he,as,0.24032068611451057,121
shall,thine,0.24030853642918773,5
thine,shall,0.24030853642918773,5
here,myself,0.2402670624777736,5
myself,here,0.2402670624777736,5
have,madam,0.24025784658196744,8
have,show,0.24025784658196744,8
madam,have,0.24025784658196744,8
show,have,0.24025784658196744,8
about,have,0.24025784658196744,7
have,about,0.24025784658196744,7
see,then,0.2402186812064148,10
then,see,0.2402186812064148,10
grief,s,0.240129502647062,7
hour,s,0.240129502647062,7
s,grief,0.240129502647062,7
s,hour,0.240129502647062,7
at,when,0.24006825520403258,13
when,at,0.24006825520403258,13
fellow,him,0.2400183019085456,5
him,fellow,0.2400183019085456,5
from,the,0.24000448605392916,208
the,from,0.24000448605392916,208
day,the,0.24000448605392916,79
the,day,0.24000448605392916,79
fall,the,0.24000448605392916,23
the,fall,0.24000448605392916,23
land,the,0.24000448605392916,20
the,land,0.24000448605392916,20
enemy,the,0.24000448605392916,15
sight,the,0.24000448605392916,15
the,enemy,0.24000448605392916,15
the,sight,0.24000448605392916,15
the,virtue,0.24000448605392916,13
virtue,the,0.24000448605392916,13
fetch,the,0.24000448605392916,11
goes,the,0.24000448605392916,11
the,fetch,0.24000448605392916,11
the,goes,0.24000448605392916,11
the,whilst,0.24000448605392916,11
whilst,the,0.24000448605392916,11
order,the,0.24000448605392916,10
quarrel,the,0.24000448605392916,10
the,order,0.24000448605392916,10
the,quarrel,0.24000448605392916,10
the,worth,0.24000448605392916,10
worth,the,0.24000448605392916,10
laid,the,0.24000448605392916,8
ta,the,0.24000448605392916,8
the,laid,0.24000448605392916,8
the,ta,0.24000448605392916,8
the,weary,0.24000448605392916,7
weary,the,0.24000448605392916,7
abroad,the,0.24000448605392916,6
castle,the,0.24000448605392916,6
dark,the,0.24000448605392916,6
idle,the,0.24000448605392916,6
others,the,0.24000448605392916,6
six,the,0.24000448605392916,6
swift,the,0.24000448605392916,6
the,abroad,0.24000448605392916,6
the,castle,0.24000448605392916,6
the,dark,0.24000448605392916,6
the,idle,0.24000448605392916,6
the,others,0.24000448605392916,6
the,six,0.24000448605392916,6
the,swift,0.24000448605392916,6
cure,the,0.24000448605392916,5
deposed,the,0.24000448605392916,5
despite,the,0.24000448605392916,5
former,the,0.24000448605392916,5
fury,the,0.24000448605392916,5
keeps,the,0.24000448605392916,5
rotten,the,0.24000448605392916,5
spring,the,0.24000448605392916,5
stones,the,0.24000448605392916,5
supper,the,0.24000448605392916,5
the,cure,0.24000448605392916,5
the,deposed,0.24000448605392916,5
the,despite,0.24000448605392916,5
the,former,0.24000448605392916,5
the,fury,0.24000448605392916,5
the,keeps,0.24000448605392916,5
the,rotten,0.24000448605392916,5
the,spring,0.24000448605392916,5
the,stones,0.24000448605392916,5
the,supper,0.24000448605392916,5
for,god,0.23999257618718176,29
god,for,0.23999257618718176,29
see,well,0.2399661109859183,9
well,see,0.2399661109859183,9
an,if,0.23994404685715326,16
if,an,0.23994404685715326,16
been,we,0.23993029731485493,9
we,been,0.23993029731485493,9
pass,you,0.2399210246135027,8
you,pass,0.2399210246135027,8
poor,sir,0.23990778737600613,5
sir,poor,0.23990778737600613,5
doth,o,0.2398231936910654,8
o,doth,0.2398231936910654,8
alone,i,0.23976543509979167,13
i,alone,0.23976543509979167,13
to,way,0.23973861648042544,40
way,to,0.23973861648042544,40
for,right,0.23968684264276846,10
right,for,0.23968684264276846,10
canst,for,0.23968684264276846,5
for,canst,0.23968684264276846,5
for,ready,0.23968684264276846,5
ready,for,0.23968684264276846,5
good,too,0.23963413380334422,11
too,good,0.23963413380334422,11
all,fear,0.239509707754574,8
fear,all,0.239509707754574,8
told,your,0.23949360816487397,5
your,told,0.23949360816487397,5
meet,not,0.23932287424689433,8
not,meet,0.23932287424689433,8
are,as,0.23926321163761424,59
as,are,0.23926321163761424,59
a,bear,0.23921530960655124,23
bear,a,0.23921530960655124,23
as,sweet,0.23917810591876396,13
sweet,as,0.23917810591876396,13
er,for,0.23913324858195442,16
for,er,0.23913324858195442,16
her,whom,0.23907982357305174,5
whom,her,0.23907982357305174,5
against,which,0.23907522818033367,5
which,against,0.23907522818033367,5
my,power,0.23902630377843798,17
power,my,0.23902630377843798,17
are,up,0.23898294766960348,12
up,are,0.23898294766960348,12
grace,with,0.23894657692207139,14
other,with,0.23894657692207139,14
with,grace,0.23894657692207139,14
with,other,0.23894657692207139,14
then,warwick,0.2389006392785016,7
warwick,then,0.2389006392785016,7
for,love,0.2388818480065387,44
love,for,0.2388818480065387,44
i,seek,0.23886159610154717,10
seek,i,0.23886159610154717,10
it,though,0.23883174192261772,15
though,it,0.23883174192261772,15
him,much,0.23882682110112685,14
much,him,0.23882682110112685,14
defend,to,0.2387934703361126,6
held,to,0.2387934703361126,6
speaks,to,0.2387934703361126,6
to,defend,0.2387934703361126,6
to,held,0.2387934703361126,6
to,speaks,0.2387934703361126,6
to,won,0.2387934703361126,6
won,to,0.2387934703361126,6
talk,that,0.23877663190644033,10
that,talk,0.23877663190644033,10
i,was,0.23869860323721948,144
was,i,0.23869860323721948,144
great,with,0.23857490853661187,16
with,great,0.23857490853661187,16
he,not,0.2385447200961425,171
not,he,0.2385447200961425,171
thee,with,0.23853928580912584,73
with,thee,0.23853928580912584,73
on,take,0.2384874189981331,11
take,on,0.2384874189981331,11
hath,him,0.23848504530485934,29
him,hath,0.23848504530485934,29
did,father,0.2384759462674953,6
father,did,0.2384759462674953,6
my,tears,0.23846447383992392,15
tears,my,0.23846447383992392,15
bring,i,0.23842708432752946,27
i,bring,0.23842708432752946,27
one,us,0.23841093985133188,9
us,one,0.23841093985133188,9
a,fall,0.23839356010517773,11
a,less,0.23839356010517773,11
fall,a,0.23839356010517773,11
less,a,0.23839356010517773,11
another,as,0.23834212013242262,6
as,another,0.23834212013242262,6
god,make,0.23834212013242262,6
make,god,0.23834212013242262,6
his,uncle,0.23831765352686124,5
uncle,his,0.23831765352686124,5
for,horse,0.2382121570767628,6
horse,for,0.2382121570767628,6
have,shall,0.2382068652877071,65
shall,have,0.2382068652877071,65
him,see,0.23816629704695214,21
see,him,0.23816629704695214,21
boy,him,0.23816629704695214,6
him,boy,0.23816629704695214,6
near,not,0.23816629704695214,5
not,near,0.23816629704695214,5
d,long,0.23806185616441192,9
long,d,0.23806185616441192,9
an,give,0.2379752656981888,6
give,an,0.2379752656981888,6
in,many,0.23779959104012852,18
many,in,0.23779959104012852,18
even,it,0.23778901757560295,13
it,even,0.23778901757560295,13
most,was,0.2377406850157273,7
was,most,0.2377406850157273,7
my,only,0.23773086812173158,13
only,my,0.23773086812173158,13
friends,shall,0.2377079628986624,6
shall,friends,0.2377079628986624,6
not,should,0.23769269342106067,39
should,not,0.23769269342106067,39
and,haste,0.23757818944837034,15
and,lost,0.23757818944837034,15
haste,and,0.23757818944837034,15
lost,and,0.23757818944837034,15
and,feel,0.23757818944837034,9
and,london,0.23757818944837034,9
and,quarrel,0.23757818944837034,9
and,throw,0.23757818944837034,9
feel,and,0.23757818944837034,9
london,and,0.23757818944837034,9
quarrel,and,0.23757818944837034,9
throw,and,0.23757818944837034,9
and,form,0.23757818944837034,6
and,honours,0.23757818944837034,6
form,and,0.23757818944837034,6
honours,and,0.23757818944837034,6
else,his,0.23752730848270928,9
his,else,0.23752730848270928,9
let,this,0.2374953292122774,42
this,let,0.2374953292122774,42
a,full,0.2374953292122774,14
full,a,0.2374953292122774,14
boy,what,0.23744845476467183,6
what,boy,0.23744845476467183,6
give,when,0.23731222055886034,7
when,give,0.23731222055886034,7
for,they,0.23727632129112028,55
they,for,0.23727632129112028,55
grace,my,0.23727299303250524,24
my,grace,0.23727299303250524,24
death,their,0.23726155233804838,8
their,death,0.23726155233804838,8
that,upon,0.23725011194496784,56
upon,that,0.23725011194496784,56
that,woe,0.23725011194496784,8
woe,that,0.23725011194496784,8
have,mine,0.23723139195177956,22
mine,have,0.23723139195177956,22
in,sorrow,0.23718833902943753,10
sorrow,in,0.23718833902943753,10
care,i,0.23718801221198102,14
i,care,0.23718801221198102,14
awhile,i,0.23718801221198102,7
em,i,0.23718801221198102,7
i,awhile,0.23718801221198102,7
i,em,0.23718801221198102,7
i,wouldst,0.23718801221198102,7
wouldst,i,0.23718801221198102,7
believe,but,0.23708540369158437,5
but,believe,0.23708540369158437,5
nor,s,0.2369497850977371,23
s,nor,0.2369497850977371,23
lie,to,0.23690932646156118,20
to,lie,0.23690932646156118,20
go,some,0.2367339735412759,7
some,go,0.2367339735412759,7
hate,my,0.23673248956273488,11
my,hate,0.23673248956273488,11
he,look,0.23671656184568526,18
look,he,0.23671656184568526,18
show,to,0.2367004808302688,27
to,show,0.2367004808302688,27
his,till,0.23654139550105813,12
till,his,0.23654139550105813,12
come,s,0.23643505668022352,61
s,come,0.23643505668022352,61
by,great,0.23642433999514112,8
great,by,0.23642433999514112,8
face,shall,0.23641349254566363,5
shall,face,0.23641349254566363,5
i,light,0.23626102257102177,18
light,i,0.23626102257102177,18
being,by,0.23613548432642584,9
by,being,0.23613548432642584,9
take,to,0.23610433182533136,77
to,take,0.23610433182533136,77
call,from,0.23608477209456927,6
from,call,0.23608477209456927,6
all,and,0.23598444644181302,272
and,all,0.23598444644181302,272
make,their,0.2359022570753235,10
their,make,0.2359022570753235,10
any,not,0.23586234213738788,20
not,any,0.23586234213738788,20
he,shame,0.23584360781929983,7
shame,he,0.23584360781929983,7
how,these,0.23578822412681405,8
these,how,0.23578822412681405,8
a,as,0.23574413941251407,225
as,a,0.23574413941251407,225
man,where,0.23567422111214092,7
where,man,0.23567422111214092,7
i,wear,0.23567214860703165,11
wear,i,0.23567214860703165,11
bring,the,0.23563968065147908,33
the,bring,0.23563968065147908,33
be,fellow,0.23557652805540163,7
fellow,be,0.23557652805540163,7
are,there,0.23549061251141076,18
there,are,0.23549061251141076,18
but,never,0.23546641027181586,17
never,but,0.23546641027181586,17
false,is,0.23540073591298802,7
is,false,0.23540073591298802,7
is,villain,0.23540073591298802,7
villain,is,0.23540073591298802,7
common,is,0.23540073591298802,5
fault,is,0.23540073591298802,5
fool,is,0.23540073591298802,5
is,common,0.23540073591298802,5
is,fault,0.23540073591298802,5
is,fool,0.23540073591298802,5
art,how,0.23529442705041734,6
how,art,0.23529442705041734,6
many,of,0.23525104315528078,28
of,many,0.23525104315528078,28
love,who,0.23522501489828915,7
who,love,0.23522501489828915,7
night,the,0.2352056031721604,60
the,night,0.2352056031721604,60
make,no,0.2351346130718326,19
no,make,0.2351346130718326,19
arms,d,0.2351274228253625,5
d,arms,0.2351274228253625,5
d,without,0.2351274228253625,5
without,d,0.2351274228253625,5
me,son,0.23511752340543257,23
son,me,0.23511752340543257,23
many,not,0.23509706531927557,15
not,many,0.23509706531927557,15
now,thee,0.23505424315973916,28
thee,now,0.23505424315973916,28
from,should,0.23489979323689056,12
should,from,0.23489979323689056,12
how,should,0.23489979323689056,10
should,how,0.23489979323689056,10
love,o,0.23489443868297255,17
o,love,0.23489443868297255,17
call,i,0.2348083104666263,49
i,call,0.2348083104666263,49
have,them,0.2347253579820064,36
them,have,0.2347253579820064,36
must,well,0.23471777542957276,10
well,must,0.23471777542957276,10
sure,that,0.23471777542957276,6
that,sure,0.23471777542957276,6
i,if,0.2346435365974026,216
if,i,0.2346435365974026,216
when,when,0.23460632718293536,10
life,not,0.23448581330858453,25
not,life,0.23448581330858453,25
duke,the,0.2344365318149869,155
the,duke,0.2344365318149869,155
still,will,0.23443514899659254,7
will,still,0.23443514899659254,7
me,none,0.2344176127271063,10
none,me,0.2344176127271063,10
for,son,0.23440124618108468,25
son,for,0.23440124618108468,25
head,with,0.23439418217870042,13
with,head,0.23439418217870042,13
all,myself,0.2343085140687662,8
my,says,0.2343085140687662,8
myself,all,0.2343085140687662,8
says,my,0.2343085140687662,8
and,too,0.23428628264942852,92
too,and,0.23428628264942852,92
therefore,we,0.2342687453327004,8
we,therefore,0.2342687453327004,8
but,is,0.23424646418526432,167
is,but,0.23424646418526432,167
a,hold,0.23421761945104153,15
hold,a,0.23421761945104153,15
a,brave,0.23421761945104153,6
brave,a,0.23421761945104153,6
must,not,0.23415703360615503,39
not,must,0.23415703360615503,39
s,use,0.23405535493486884,7
use,s,0.23405535493486884,7
tell,then,0.23399330478375752,8
then,tell,0.23399330478375752,8
done,me,0.2339152477411853,16
me,done,0.2339152477411853,16
will,words,0.23386558238131255,6
words,will,0.23386558238131255,6
a,an,0.23383037512587204,59
an,a,0.23383037512587204,59
only,that,0.23380057449329925,11
that,only,0.23380057449329925,11
let,no,0.2337470895851914,25
no,let,0.2337470895851914,25
great,then,0.23366811234482462,5
then,great,0.23366811234482462,5
but,gone,0.23365222785319043,10
but,still,0.23365222785319043,10
gone,but,0.23365222785319043,10
still,but,0.23365222785319043,10
and,thine,0.23364789581993792,33
thine,and,0.23364789581993792,33
death,my,0.2336272676829543,52
my,death,0.2336272676829543,52
me,to,0.23360706572477366,456
to,me,0.23360706572477366,456
so,too,0.23358785980833868,19
too,so,0.23358785980833868,19
because,it,0.23343671003591157,5
ill,it,0.23343671003591157,5
it,because,0.23343671003591157,5
it,ill,0.23343671003591157,5
down,he,0.2334353143176622,13
he,down,0.2334353143176622,13
live,we,0.23312836529390968,7
we,live,0.23312836529390968,7
tears,will,0.23306944195321777,5
will,tears,0.23306944195321777,5
my,unto,0.23304419154000658,21
unto,my,0.23304419154000658,21
my,pluck,0.23304419154000658,7
pluck,my,0.23304419154000658,7
i,london,0.23303205244082326,8
london,i,0.23303205244082326,8
so,whom,0.23298592695812861,7
whom,so,0.23298592695812861,7
done,it,0.23293434504999064,16
it,done,0.23293434504999064,16
have,their,0.2328967469355983,36
their,have,0.2328967469355983,36
do,why,0.23281118009818166,15
why,do,0.23281118009818166,15
do,stand,0.23281118009818166,6
stand,do,0.23281118009818166,6
do,little,0.23281118009818166,5
little,do,0.23281118009818166,5
heaven,thee,0.23278853287465276,6
thee,heaven,0.23278853287465276,6
therefore,thy,0.23272814605166117,9
thy,therefore,0.23272814605166117,9
none,that,0.23270248419424713,15
that,none,0.23270248419424713,15
that,tower,0.23270248419424713,5
tower,that,0.23270248419424713,5
leave,so,0.2326051338763866,10
so,leave,0.2326051338763866,10
title,to,0.23254452105911108,9
to,title,0.23254452105911108,9
was,why,0.23253949132991955,10
why,was,0.23253949132991955,10
t,was,0.23253949132991955,8
was,t,0.23253949132991955,8
i,name,0.23244157718751934,49
name,i,0.23244157718751934,49
come,make,0.23226797242022942,13
make,come,0.23226797242022942,13
make,mine,0.23226797242022942,6
mine,make,0.23226797242022942,6
even,her,0.23215112070305408,6
her,even,0.23215112070305408,6
it,lives,0.2320983592636493,6
lives,it,0.2320983592636493,6
she,yet,0.23205827855835545,11
yet,she,0.23205827855835545,11
sword,the,0.23203555638265383,18
the,sword,0.23203555638265383,18
lest,of,0.23186603395386882,9
of,lest,0.23186603395386882,9
fire,your,0.23180677949858297,5
your,fire,0.23180677949858297,5
in,said,0.2317254433279354,12
said,in,0.2317254433279354,12
in,woman,0.2317254433279354,9
woman,in,0.2317254433279354,9
in,seem,0.2317254433279354,7
in,sit,0.2317254433279354,7
seem,in,0.2317254433279354,7
sit,in,0.2317254433279354,7
alone,in,0.2317254433279354,6
in,alone,0.2317254433279354,6
in,something,0.2317254433279354,5
something,in,0.2317254433279354,5
tell,why,0.2317254433279354,5
why,tell,0.2317254433279354,5
gone,what,0.23171132401671357,8
what,gone,0.23171132401671357,8
is,long,0.23170459035302426,13
long,is,0.23170459035302426,13
o,word,0.23168929880776107,5
word,o,0.23168929880776107,5
art,when,0.23163508766716978,5
when,art,0.23163508766716978,5
arm,the,0.23157131851706636,17
the,arm,0.23157131851706636,17
god,them,0.23157055941691315,7
them,god,0.23157055941691315,7
an,why,0.23149313817026848,7
why,an,0.23149313817026848,7
ll,true,0.23143938153477875,6
true,ll,0.23143938153477875,6
me,morrow,0.231412102587381,8
morrow,me,0.231412102587381,8
part,this,0.23136977657821522,8
this,part,0.23136977657821522,8
i,word,0.23133226756292888,34
word,i,0.23133226756292888,34
i,pity,0.23133226756292888,17
pity,i,0.23133226756292888,17
for,this,0.23120062585284298,151
this,for,0.23120062585284298,151
head,your,0.23117230972627362,12
your,head,0.23117230972627362,12
